City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Pune,2015,Hyundai,Elite i20 ,Manual,"₹5,55,599","49,363 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-1064938960/
Pune,2019,KIA,SELTOS  ,Automatic,"₹14,59,399","47,272 km",1st Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-pune-1062279169/
Pune,2014,Hyundai,Elite i20 ,Manual,"₹5,10,899","57,938 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-pune-1036710060/
Pune,2021,Hyundai,VENUE  ,Automatic,"₹13,33,899","2,051 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-pune-1067919979/
Pune,2015,Maruti,Wagon R 1.0,Automatic,"₹4,73,299","33,816 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-pune-1065638369/
Pune,2016,Hyundai,Grand i10 ,Manual,"₹4,96,899","33,972 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-10687793796/
Pune,2014,Hyundai,Elite i20 ,Manual,"₹5,60,899","62,865 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-pune-10687691710/
Pune,2016,Hyundai,Elite i20 ,Manual,"₹5,48,699","54,840 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-pune-10676590799/
Pune,2017,Maruti,Alto 800 ,Manual,"₹3,33,699","12,135 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-pune-1066897466/
Pune,2016,Hyundai,Creta  ,Automatic,"₹10,66,899","67,861 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-10678293710/
Pune,2017,Skoda,Superb  ,Automatic,"₹16,70,599","22,682 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-skoda-superb-2017-cars-pune-1039703049/
Pune,2019,Mahindra,Thar  ,Manual,"₹9,25,699","17,213 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-thar-2019-cars-pune-1031770567/
Pune,2019,Maruti,Baleno  ,Manual,"₹6,87,599","10,525 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-1034462403/
Pune,2018,Maruti,Vitara Brezza ,Automatic,"₹9,27,499","18,432 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-10652493777/
Pune,2017,Honda,Jazz  ,Manual,"₹6,07,599","16,650 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2017-cars-pune-1038746300/
Pune,2019,Hyundai,Elite i20 ,Manual,"₹7,40,899","19,883 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-10621291774/
Pune,2018,Hyundai,Verna  ,Manual,"₹8,72,199","44,900 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-pune-1032802900/
Pune,2018,Honda,Amaze  ,Manual,"₹6,26,999","13,109 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2018-cars-pune-10606990712/
Pune,2018,Maruti,Baleno  ,Manual,"₹6,71,099","8,180 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-mumbai-1039940167/
Pune,2018,Hyundai,Grand i10 ,Manual,"₹5,60,399","27,338 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-mumbai-1037270960/
Pune,2017,Maruti,Vitara Brezza ,Manual,"₹8,46,399","28,791 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1034966168/
Pune,2016,Toyota,Corolla Altis ,Automatic,"₹10,84,899","41,657 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2016-cars-pune-1032757145/
Pune,2015,Maruti,Alto K10 ,Automatic,"₹3,38,899","58,906 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-1063835168/
Pune,2021,Toyota,YARIS  ,Automatic,"₹11,05,399","3,412 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2021-cars-pune-1068954968/
Pune,2013,Hyundai,Grand i10 ,Manual,"₹3,89,299","48,937 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-pune-1037583248/
Pune,2018,Hyundai,Verna  ,Manual,"₹9,42,199","24,680 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-pune-10676596778/
Pune,2016,Maruti,Baleno  ,Manual,"₹5,84,878","48,861 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1061472961/
Pune,2019,Hyundai,Verna  ,Manual,"₹11,20,499","16,006 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-mumbai-1035466669/
Pune,2019,Hyundai,VENUE  ,Automatic,"₹11,33,699","3,297 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-pune-1039646003/
Pune,2018,Hyundai,Creta  ,Automatic,"₹13,73,699","31,399 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-1069044467/
