City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Bengaluru,2020,KIA,SELTOS  ,Automatic,"₹19,20,399","38,331 km",1st Owner,Diesel,https://www.cars24.com/buy-used-kia-seltos-2020-cars-bengaluru-1027256267/
Bengaluru,2017,Maruti,Alto 800 ,Manual,"₹3,33,699","25,297 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1024586569/
Bengaluru,2021,Renault,Kiger  ,,"₹10,43,799","7,396 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kiger-2021-cars-bengaluru-10279095778/
Bengaluru,2011,Hyundai,Verna  ,Manual,"₹5,02,999","85,488 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2011-cars-bengaluru-10257099799/
Bengaluru,2014,Maruti,Swift  ,Manual,"₹5,91,599","31,258 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-bengaluru-1024844362/
Bengaluru,2021,Renault,Duster  ,Manual,"₹11,87,899","4,031 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2021-cars-bengaluru-10218095796/
Bengaluru,2016,Maruti,Ciaz  ,Manual,"₹6,96,699","74,477 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-bengaluru-1028963463/
Bengaluru,2020,Honda,City  ,Manual,"₹11,82,999","14,594 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-bengaluru-10289292795/
Bengaluru,2014,Maruti,Alto 800 ,Manual,"₹2,83,255","51,952 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-bengaluru-1020444961/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,"₹6,35,499","42,231 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10251596773/
Bengaluru,2018,Hyundai,Elite i20 ,Manual,"₹5,91,599","43,882 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-bengaluru-1025671868/
Bengaluru,2018,Renault,Duster  ,Automatic,"₹9,76,599","21,486 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2018-cars-bengaluru-10235195775/
Bengaluru,2016,Hyundai,Creta  ,Manual,"₹10,22,699","33,896 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-bengaluru-10280997778/
Bengaluru,2017,Hyundai,Elite i20 ,Manual,"₹7,63,499","54,063 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-bengaluru-10247193710/
Bengaluru,2013,Ford,Figo  ,Manual,"₹3,76,099","41,263 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-figo-2013-cars-bengaluru-1028995061/
