City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type,Car link
Chennai,2016,Maruti,Baleno  ,Manual,671499,"43,419",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-chennai-1133435063/
Chennai,2013,Maruti,Swift Dzire ,Manual,395599,"85,996",2,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-chennai-1131405325/
Chennai,2019,Maruti,Swift  ,Automatic,635599,"61,052",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2019-cars-chennai-1134517569/
Chennai,2021,Renault,TRIBER  ,Manual,664699,"16,515",2,Petrol,https://www.cars24.com/buy-used-renault-triber-2021-cars-chennai-1136611362/
Chennai,2016,Ford,Ecosport  ,Manual,647399,"53,681",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-chennai-1136258168/
Chennai,2013,Maruti,Swift Dzire ,Manual,410199,154154,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-chennai-1130482906/
Chennai,2019,Renault,TRIBER  ,Manual,611799,"29,826",1,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-chennai-1136172664/
Chennai,2018,Jeep,Compass  ,Automatic,1573699,"36,654",1,Petrol,https://www.cars24.com/buy-used-jeep-compass-2018-cars-chennai-1139635463/
Chennai,2017,Maruti,Dzire  ,Automatic,628399,"93,752",1,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-chennai-1130642108/
Chennai,2015,Maruti,Wagon R 1.0,Manual,359699,"76,732",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-chennai-1131522304/
Chennai,2016,Maruti,Alto K10 ,Manual,386399,"15,708",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-chennai-11301294712/
Chennai,2016,Renault,Duster  ,Manual,614299,"20,916",1,Petrol,https://www.cars24.com/buy-used-renault-duster-2016-cars-chennai-11370791712/
Chennai,2020,Maruti,Swift  ,Manual,498099,"36,501",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2020-cars-chennai-11318492717/
Bengaluru,2021,KIA,SELTOS  ,Manual,1989199,"4,257",1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2021-cars-bengaluru-10289993793/
Bengaluru,2019,Maruti,Celerio  ,Manual,561099,"5,382",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-bengaluru-1026486166/
Bengaluru,2017,Renault,Duster  ,Automatic,872299,"31,859",2,Petrol,https://www.cars24.com/buy-used-renault-duster-2017-cars-bengaluru-1023096963/
Bengaluru,2020,Maruti,New Wagon-R ,Manual,655599,"5,702",1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-bengaluru-10245492711/
Bengaluru,2012,Maruti,Wagon R 1.0,Manual,359799,"37,683",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2012-cars-bengaluru-10209498719/
Bengaluru,2019,Maruti,Celerio  ,Automatic,519699,"14,834",2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-bengaluru-10284194773/
Bengaluru,2017,Honda,WR-V  ,Manual,783699,"43,808",1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-bengaluru-1025042167/
Bengaluru,2017,Hyundai,Grand i10 ,Automatic,581699,"12,646",2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-bengaluru-10212696776/
Bengaluru,2017,Honda,City  ,Manual,887799,"28,310",2,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1026076365/
Bengaluru,2015,Maruti,Celerio  ,Manual,449699,"33,689",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bengaluru-1022910468/
Bengaluru,2019,MG,HECTOR  ,Manual,1861799,"20,909",1,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-bengaluru-1029623667/
Bengaluru,2018,Mahindra,Bolero  ,Manual,917899,"32,238",1,Diesel,https://www.cars24.com/buy-used-mahindra-bolero-2018-cars-bengaluru-10249791717/
Bengaluru,2019,MG,HECTOR  ,Manual,1530199,"49,501",2,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-bengaluru-1028680563/
Bengaluru,2019,MG,HECTOR  ,Manual,1882799,"30,076",1,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-bengaluru-1026496561/
Bengaluru,2019,MG,HECTOR  ,Manual,1917599,"26,225",1,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-bengaluru-1022122361/
Bengaluru,2015,Hyundai,Grand i10 ,Manual,522999,"20,067",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bengaluru-1029006464/
Bengaluru,2014,Hyundai,Grand i10 ,Manual,460799,"38,596",2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1026746762/
Bengaluru,2013,Honda,Brio  ,Manual,363799,"60,696",2,Petrol,https://www.cars24.com/buy-used-honda-brio-2013-cars-bengaluru-1026467864/
Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,526199,"11,005",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1025591463/
Bengaluru,2014,Hyundai,Grand i10 ,Manual,493499,"36,475",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1029960561/
Bengaluru,2020,Honda,City  ,Manual,1173999,"14,417",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-bengaluru-10234491798/
Bengaluru,2013,Honda,Amaze  ,Manual,480499,"47,686",2,Petrol,https://www.cars24.com/buy-used-honda-amaze-2013-cars-bengaluru-1023471563/
Bengaluru,2014,Hyundai,Grand i10 ,Manual,470099,"48,877",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1021718668/
Bengaluru,2016,Maruti,Celerio  ,Manual,459999,"38,954",2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-bengaluru-1020557105/
Bengaluru,2017,Tata,Tiago  ,Manual,535899,"11,086",2,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-bengaluru-1028928067/
Bengaluru,2016,Hyundai,Eon  ,Manual,338099,"45,891",2,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-bengaluru-10223496771/
Bengaluru,2014,Hyundai,Grand i10 ,Automatic,471999,"53,048",3,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-10252999797/
Bengaluru,2018,Tata,Tiago  ,Manual,562999,"27,780",2,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-bengaluru-1028148866/
Bengaluru,2020,Tata,NEXON  ,Manual,922299,"8,102",2,Petrol,https://www.cars24.com/buy-used-tata-nexon-2020-cars-bengaluru-1023467860/
Bengaluru,2019,Hyundai,Grand i10 ,Manual,598899,"18,681",2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1021252960/
Bengaluru,2016,Honda,Jazz  ,Automatic,623599,"48,138",2,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1027223064/
Bengaluru,2019,Maruti,Alto K10 ,Manual,379699,"79,432",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-bengaluru-1023090864/
Bengaluru,2017,Maruti,Eeco  ,Manual,448499,"17,914",1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2017-cars-bengaluru-1021672561/
Bengaluru,2014,Honda,City  ,Manual,619499,"57,997",1,Petrol,https://www.cars24.com/buy-used-honda-city-2014-cars-bengaluru-1020095564/
Bengaluru,2014,Maruti,Wagon R 1.0,Manual,362899,"44,059",3,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1021471163/
Bengaluru,2016,Honda,City  ,Manual,772899,"40,368",1,Petrol,https://www.cars24.com/buy-used-honda-city-2016-cars-bengaluru-1027158863/
Bengaluru,2017,Renault,Duster  ,Manual,910899,"71,705",1,Diesel,https://www.cars24.com/buy-used-renault-duster-2017-cars-bengaluru-1020413468/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,612199,"60,878",2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10221490797/
Bengaluru,2015,Hyundai,Grand i10 ,Manual,497299,"40,710",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-bengaluru-1021394960/
Bengaluru,2021,Maruti,IGNIS  ,Automatic,815199,"6,005",1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2021-cars-bengaluru-10218795790/
Bengaluru,2020,Hyundai,NEW SANTRO ,Automatic,640399,"20,352",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-bengaluru-1024430064/
Bengaluru,2019,Ford,Ecosport  ,Manual,1060199,"40,792",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-bengaluru-1026660067/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,527899,"75,483",1,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1020146564/
Bengaluru,2019,Hyundai,Grand i10 ,Manual,622499,"20,246",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1023566686/
Bengaluru,2018,Maruti,Celerio  ,Manual,525499,"42,422",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-bengaluru-10285998795/
Bengaluru,2016,Hyundai,i20 Active ,Manual,669999,"51,929",1,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-bengaluru-1027450869/
Bengaluru,2017,Hyundai,Eon  ,Manual,381299,"18,241",2,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-bengaluru-1022256065/
Bengaluru,2016,Maruti,Baleno  ,Manual,625599,"58,172",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-bengaluru-10278496778/
Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,586299,"36,398",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1024016368/
Bengaluru,2018,Tata,Tiago  ,Manual,546999,"61,256",1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-bengaluru-10227898715/
Bengaluru,2017,Hyundai,Eon  ,Manual,381299,"29,951",1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-bengaluru-1028416268/
Bengaluru,2018,Toyota,YARIS  ,Automatic,1078067,"10,585",1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-bengaluru-10256294771/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,544499,"86,760",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-10271597778/
Bengaluru,2017,Honda,City  ,Manual,839599,"40,600",2,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1023580662/
Bengaluru,2014,Maruti,Alto K10 ,Manual,345099,"66,021",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1020113368/
Bengaluru,2014,Maruti,Wagon R 1.0,Manual,402699,"73,271",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1022543965/
Bengaluru,2017,Honda,City  ,Manual,836199,"71,077",2,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1027566564/
Bengaluru,2017,Maruti,Ciaz  ,Manual,827299,"31,318",1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-bengaluru-1027542163/
Bengaluru,2018,Toyota,YARIS  ,Manual,823899,"36,498",1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-bengaluru-1020542008/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,511499,"39,493",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1022056361/
Bengaluru,2017,Maruti,Baleno  ,Automatic,674999,"62,360",2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-bengaluru-1029565669/
Bengaluru,2019,Maruti,Alto K10 ,Automatic,480801,"14,345",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-bengaluru-1028518364/
Bengaluru,2017,Hyundai,Grand i10 ,Manual,596999,"27,858",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-bengaluru-1026397168/
Bengaluru,2019,Ford,FREESTYLE  ,Manual,711099,"29,402",1,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2019-cars-bengaluru-1022820567/
Bengaluru,2019,Ford,FREESTYLE  ,Manual,719299,"33,425",1,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2019-cars-bengaluru-2378606460/
Bengaluru,2018,Maruti,Wagon R 1.0,Automatic,496999,"39,746",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bengaluru-10244392779/
Bengaluru,2020,Maruti,Alto  ,Manual,407499,"31,304",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-bengaluru-1020816265/
Bengaluru,2018,Maruti,Alto K10 ,Automatic,473599,"21,562",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bengaluru-1023682464/
Bengaluru,2012,Maruti,Swift  ,Manual,434599,"56,391",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2012-cars-bengaluru-1020156163/
Bengaluru,2019,Hyundai,Elite i20 ,Automatic,950599,"4,834",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-bengaluru-10228599798/
Bengaluru,2014,Maruti,Swift  ,Manual,493499,"51,781",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-bengaluru-1022079424/
Bengaluru,2020,Maruti,Vitara Brezza ,Manual,1065599,"14,065",1,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-bengaluru-1028900166/
Bengaluru,2018,Hyundai,Elite i20 ,Manual,772099,"14,165",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-bengaluru-10290195792/
Bengaluru,2019,Renault,Kwid  ,Manual,427499,"8,947",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-bengaluru-10206090779/
Bengaluru,2016,Maruti,Swift  ,Manual,614799,"9,755",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-bengaluru-1020550963/
Bengaluru,2012,Maruti,Alto K10 ,Manual,275999,"55,334",2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bengaluru-10249395794/
Bengaluru,2017,Maruti,Dzire  ,Automatic,748499,"60,090",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-bengaluru-1025190865/
Bengaluru,2017,Hyundai,Creta  ,Manual,1134199,"57,767",2,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-bengaluru-1029260462/
Bengaluru,2010,Maruti,Wagon R 1.0,Manual,322899,"27,423",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2010-cars-bengaluru-1027340367/
Bengaluru,2016,Hyundai,Elite i20 ,Manual,599799,"49,527",2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-bengaluru-1022368464/
Bengaluru,2019,Hyundai,GRAND I10 NIOS,Manual,680999,"12,731",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-bengaluru-1022756761/
Bengaluru,2016,Renault,Kwid  ,Manual,348799,"41,599",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-bengaluru-1028556362/
Bengaluru,2018,Maruti,Eeco  ,Manual,413799,"31,842",1,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-bengaluru-1022059861/
Bengaluru,2012,Maruti,Alto K10 ,Manual,299399,"49,885",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bengaluru-1021664748/
Bengaluru,2017,Renault,Kwid  ,Automatic,454799,"44,911",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-bengaluru-1022048863/
Bengaluru,2016,Maruti,Alto K10 ,Manual,352199,"37,215",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1021028863/
Bengaluru,2017,Hyundai,Xcent  ,Manual,592199,"44,796",2,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2017-cars-bengaluru-1024072268/
Bengaluru,2018,Maruti,Ertiga  ,Manual,1101499,"33,670",1,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2018-cars-bengaluru-10256197799/
Bengaluru,2012,Hyundai,i10  ,Manual,395099,"17,573",1,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2012-cars-bengaluru-1021886160/
Bengaluru,2020,KIA,SELTOS  ,Automatic,1920399,"38,331",1,Diesel,https://www.cars24.com/buy-used-kia-seltos-2020-cars-bengaluru-1027256267/
Bengaluru,2017,Maruti,Alto 800 ,Manual,333699,"25,297",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1024586569/
Bengaluru,2021,Renault,Kiger  ,,1043799,"7,396",1,Petrol,https://www.cars24.com/buy-used-renault-kiger-2021-cars-bengaluru-10279095778/
Bengaluru,2011,Hyundai,Verna  ,Manual,502999,"85,488",2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2011-cars-bengaluru-10257099799/
Bengaluru,2014,Maruti,Swift  ,Manual,591599,"31,258",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-bengaluru-1024844362/
Bengaluru,2021,Renault,Duster  ,Manual,1187899,"4,031",1,Petrol,https://www.cars24.com/buy-used-renault-duster-2021-cars-bengaluru-10218095796/
Bengaluru,2016,Maruti,Ciaz  ,Manual,696699,"74,477",1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-bengaluru-1028963463/
Bengaluru,2020,Honda,City  ,Manual,1182999,"14,594",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-bengaluru-10289292795/
Bengaluru,2014,Maruti,Alto 800 ,Manual,283255,"51,952",2,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-bengaluru-1020444961/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,635499,"42,231",2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10251596773/
Bengaluru,2018,Hyundai,Elite i20 ,Manual,591599,"43,882",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-bengaluru-1025671868/
Bengaluru,2018,Renault,Duster  ,Automatic,976599,"21,486",1,Petrol,https://www.cars24.com/buy-used-renault-duster-2018-cars-bengaluru-10235195775/
Bengaluru,2016,Hyundai,Creta  ,Manual,1022699,"33,896",1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-bengaluru-10280997778/
Bengaluru,2017,Hyundai,Elite i20 ,Manual,763499,"54,063",2,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-bengaluru-10247193710/
Bengaluru,2013,Ford,Figo  ,Manual,376099,"41,263",1,Petrol,https://www.cars24.com/buy-used-ford-figo-2013-cars-bengaluru-1028995061/
Bengaluru,2016,Honda,Jazz  ,Manual,661799,"48,329",1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1029234360/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,717059,"56,911",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-1023476364/
Bengaluru,2020,MG,HECTOR  ,Manual,1600099,"21,740",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-bengaluru-1028048364/
Bengaluru,2015,Hyundai,Xcent  ,Manual,502699,"42,107",1,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-bengaluru-1023016963/
Bengaluru,2015,Honda,Brio  ,Manual,447899,"70,558",1,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-bengaluru-10288992776/
Bengaluru,2015,Honda,Jazz  ,Manual,540099,"33,862",1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2015-cars-bengaluru-10239093790/
Bengaluru,2013,Honda,City  ,Manual,541399,"60,599",1,Petrol,https://www.cars24.com/buy-used-honda-city-2013-cars-bengaluru-1020026163/
Bengaluru,2019,Maruti,Baleno  ,Manual,725699,"24,900",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-bengaluru-10231199770/
Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,573599,"30,663",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1021446062/
Bengaluru,2020,Maruti,XL6  ,Automatic,1224599,"55,422",1,Petrol,https://www.cars24.com/buy-used-maruti-xl6-2020-cars-bengaluru-10233198772/
Bengaluru,2021,Datsun,Redi Go ,Manual,491499,"1,660",1,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-bengaluru-1026582662/
Bengaluru,2019,Hyundai,Grand i10 ,Manual,588399,"14,858",3,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1025783766/
Bengaluru,2016,Maruti,Celerio  ,Manual,484199,"24,938",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-bengaluru-10260097790/
Bengaluru,2015,Hyundai,i10  ,Manual,387099,"60,141",1,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-bengaluru-1028062169/
Bengaluru,2016,Maruti,Eeco  ,Manual,387099,"26,085",3,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2016-cars-bengaluru-10244192779/
Bengaluru,2015,Hyundai,i10  ,Manual,411399,"31,383",1,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-bengaluru-1021686368/
Bengaluru,2014,Hyundai,Grand i10 ,Manual,507465,"37,487",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1029356064/
Bengaluru,2016,Toyota,Etios Liva ,Manual,626399,"73,638",1,Diesel,https://www.cars24.com/buy-used-toyota-etios-liva-2016-cars-bengaluru-1024586364/
Bengaluru,2020,Mahindra,XUV 3OO ,Automatic,1472699,"23,734",1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2020-cars-bengaluru-1025208960/
Bengaluru,2019,Hyundai,Elite i20 ,Manual,848299,"26,288",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-bengaluru-10254296792/
Bengaluru,2019,Maruti,Celerio  ,Manual,545699,"21,646",2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-bengaluru-1025310506/
Bengaluru,2016,Maruti,Alto K10 ,Manual,332299,"34,293",2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1020548063/
Bengaluru,2016,Datsun,Redi Go ,Manual,291999,"51,334",1,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-bengaluru-1029820164/
Bengaluru,2017,Hyundai,Eon  ,Manual,366899,"77,900",1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-bengaluru-10238893791/
Bengaluru,2014,Maruti,Alto 800 ,Manual,282999,"62,255",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-bengaluru-10247097792/
Bengaluru,2018,Renault,Kwid  ,Manual,412599,"23,109",2,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-bengaluru-10231090717/
Bengaluru,2018,Maruti,Dzire  ,Manual,710199,"14,212",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-10251099797/
Bengaluru,2013,Hyundai,i20  ,Manual,443599,"72,656",2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-bengaluru-1024746761/
Bengaluru,2014,Maruti,Wagon R 1.0,Manual,401299,"42,699",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1025308368/
Bengaluru,2014,Maruti,Wagon R 1.0,Manual,415599,"47,294",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1027958069/
Bengaluru,2015,Maruti,Celerio  ,Manual,428909,"49,571",2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bengaluru-1026696364/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,501599,"25,403",2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1027208762/
Bengaluru,2016,Maruti,Baleno  ,Manual,699399,"68,229",2,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-bengaluru-10205097777/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,612399,"70,850",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10284794772/
Bengaluru,2018,Maruti,Dzire  ,Manual,702399,"28,306",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-1022986965/
Bengaluru,2014,Maruti,Alto K10 ,Manual,330099,"34,437",2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1026380620/
Bengaluru,2018,Ford,Ecosport  ,Manual,1081499,"29,350",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-bengaluru-10245294712/
Bengaluru,2017,Honda,WR-V  ,Manual,809799,"28,854",2,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-bengaluru-10245493799/
Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,511699,"68,727",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1025380267/
Bengaluru,2018,Hyundai,Eon  ,Manual,429999,"24,742",1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-bengaluru-1021702464/
Bengaluru,2017,Honda,City  ,Manual,764599,"53,541",3,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1029032863/
Bengaluru,2014,Maruti,Alto K10 ,Manual,354199,"44,931",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1024353466/
Bengaluru,2018,Tata,Tiago  ,Automatic,560499,"59,067",2,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-bengaluru-1020896761/
Bengaluru,2019,Tata,Harrier  ,Manual,1612899,"40,634",1,Diesel,https://www.cars24.com/buy-used-tata-harrier-2019-cars-bengaluru-1117487864/
Bengaluru,2018,Maruti,Wagon R 1.0,Automatic,516499,"14,116",3,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bengaluru-10255692778/
Bengaluru,2020,Tata,NEXON  ,Manual,1043299,"13,101",2,Petrol,https://www.cars24.com/buy-used-tata-nexon-2020-cars-bengaluru-1023673061/
Bengaluru,2017,Tata,Tiago  ,Manual,536355,"58,724",1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-bengaluru-1025604160/
Bengaluru,2019,Hyundai,Grand i10 ,Manual,601099,"43,379",2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1027876364/
Bengaluru,2020,Maruti,S PRESSO ,Manual,488599,"8,304",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-bengaluru-1022642162/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,493299,"72,128",2,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1029613063/
Bengaluru,2018,Toyota,YARIS  ,Manual,884799,"16,485",1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-bengaluru-1027088301/
