City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Hyderabad,2016,Maruti,Swift  ,Manual,"₹5,11,799","81,208 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-hyderabad-1044533469/
Hyderabad,2013,Maruti,Alto 800 ,Manual,"₹2,63,899","68,962 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-hyderabad-1045936068/
Hyderabad,2018,Maruti,Ertiga  ,Manual,"₹9,07,699","80,531 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2018-cars-hyderabad-10431993796/
Hyderabad,2019,Maruti,Swift  ,Manual,"₹7,02,299","9,710 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2019-cars-hyderabad-10468999772/
Hyderabad,2017,Renault,Kwid  ,Manual,"₹3,73,199","82,985 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-hyderabad-10408794790/
Hyderabad,2021,Maruti,New Wagon-R ,Manual,"₹6,38,599","33,644 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2021-cars-hyderabad-1049596766/
Hyderabad,2016,Tata,Tiago  ,Manual,"₹3,88,899","89,440 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2016-cars-hyderabad-1048108829/
Hyderabad,2016,Hyundai,Grand i10 ,Manual,"₹4,96,599","11,384 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-hyderabad-1041361940/
Hyderabad,2018,Renault,Duster  ,Manual,"₹7,47,799","40,885 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2018-cars-hyderabad-1044486369/
Hyderabad,2017,Maruti,Celerio  ,Automatic,"₹4,83,099","43,661 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-hyderabad-10431991777/
Hyderabad,2019,Honda,Amaze  ,Manual,"₹6,51,599","43,673 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-hyderabad-1044768466/
Hyderabad,2021,Volkswagen,Polo  ,Automatic,"₹11,07,599","16,714 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2021-cars-hyderabad-1047872966/
Hyderabad,2017,Maruti,Baleno  ,Manual,"₹6,27,299","23,378 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-hyderabad-1049816868/
Hyderabad,2019,Maruti,Vitara Brezza ,Manual,"₹10,14,999","40,594 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-hyderabad-1043243141/
Hyderabad,2017,Maruti,Dzire  ,Automatic,"₹7,70,199","24,900 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-hyderabad-1049856564/
Hyderabad,2017,Maruti,Baleno  ,Automatic,"₹6,63,599","45,994 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-hyderabad-1045095763/
Hyderabad,2016,Maruti,Alto K10 ,Automatic,"₹3,65,799","68,569 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-hyderabad-1049696063/
Hyderabad,2021,Hyundai,VENUE  ,Automatic,"₹12,01,799","16,964 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-hyderabad-1047240465/
Hyderabad,2017,Maruti,S Cross ,Manual,"₹7,34,599","99,312 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-hyderabad-1042332864/
Hyderabad,2014,Hyundai,Grand i10 ,Manual,"₹4,43,999","65,018 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-hyderabad-10442092795/
Hyderabad,2019,Maruti,Dzire  ,Manual,"₹7,52,199","84,773 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-hyderabad-10454397775/
Hyderabad,2021,Volkswagen,Polo  ,Manual,"₹6,61,299","9,891 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2021-cars-hyderabad-10447995759/
