,City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
2735,Chennai,2017,Maruti,Wagon R 1.0,Manual,439499,72963,1,Petrol
2736,Chennai,2018,Maruti,Alto 800 ,Manual,341699,25639,1,Petrol
2737,Chennai,2017,Maruti,Alto K10 ,Manual,354499,38209,2,Petrol
2738,Chennai,2017,Maruti,Wagon R 1.0,Manual,422799,73880,1,Petrol
2739,Chennai,2017,Maruti,Baleno  ,Manual,717699,27746,2,Petrol
2740,Chennai,2017,Hyundai,Grand i10 ,Manual,526099,69150,2,Petrol
2741,Chennai,2018,Maruti,Alto 800 ,Manual,341699,36384,1,Petrol
2742,Chennai,2017,Hyundai,Grand i10 ,Automatic,585099,47412,1,Petrol
2743,Chennai,2017,Maruti,Alto 800 ,Manual,325199,42378,1,Petrol
2744,Chennai,2018,Maruti,Wagon R 1.0,Manual,495099,38068,1,Petrol
2745,Chennai,2018,Maruti,Wagon R 1.0,Manual,485499,27625,1,Petrol
2746,Chennai,2018,Maruti,IGNIS  ,Manual,548699,49409,1,Petrol
2747,Chennai,2017,Hyundai,Grand i10 ,Automatic,573599,49027,2,Petrol
2748,Chennai,2018,Maruti,Wagon R 1.0,Automatic,480099,80221,1,Petrol
2749,Chennai,2018,Maruti,IGNIS  ,Manual,524399,63508,1,Petrol
2750,Chennai,2019,Maruti,Alto  ,Manual,350199,18866,1,Petrol
2751,Chennai,2018,Maruti,Wagon R 1.0,Automatic,501699,48809,1,Petrol
2752,Chennai,2018,Maruti,Alto 800 ,Manual,341699,26458,1,Petrol
2753,Chennai,2018,Maruti,Alto 800 ,Manual,334999,75920,1,Petrol
2754,Chennai,2017,Maruti,Baleno  ,Manual,660899,61979,1,Petrol
2755,Chennai,2019,Maruti,Alto  ,Manual,350199,44032,1,Petrol
2756,Chennai,2019,Ford,FREESTYLE  ,Manual,635499,50507,1,Petrol
2757,Chennai,2021,Maruti,Alto  ,Manual,416751,8291,1,Petrol
2758,Chennai,2019,Maruti,Alto 800 ,Manual,358199,61478,1,Petrol
2759,Chennai,2019,Maruti,Swift  ,Manual,589299,10439,1,Petrol
2761,Chennai,2018,Tata,Tiago  ,Manual,511999,21028,1,Petrol
2762,Chennai,2016,Maruti,Baleno  ,Manual,671499,43419,1,Petrol
2763,Chennai,2013,Maruti,Swift Dzire ,Manual,395599,85996,2,Diesel
2764,Chennai,2019,Maruti,Swift  ,Automatic,635599,61052,1,Petrol
2765,Chennai,2021,Renault,TRIBER  ,Manual,664699,16515,2,Petrol
2766,Chennai,2016,Ford,Ecosport  ,Manual,647399,53681,1,Diesel
2767,Chennai,2013,Maruti,Swift Dzire ,Manual,410199,154154,1,Petrol
2768,Chennai,2019,Renault,TRIBER  ,Manual,611799,29826,1,Petrol
2769,Chennai,2018,Jeep,Compass  ,Automatic,1573699,36654,1,Petrol
2770,Chennai,2017,Maruti,Dzire  ,Automatic,628399,93752,1,Diesel
2771,Chennai,2015,Maruti,Wagon R 1.0,Manual,359699,76732,1,Petrol
2772,Chennai,2016,Maruti,Alto K10 ,Manual,386399,15708,1,Petrol
2773,Chennai,2016,Renault,Duster  ,Manual,614299,20916,1,Petrol
2774,Chennai,2020,Maruti,Swift  ,Manual,498099,36501,2,Petrol
2775,Bengaluru,2021,KIA,SELTOS  ,Manual,1989199,4257,1,Petrol
2776,Bengaluru,2019,Maruti,Celerio  ,Manual,561099,5382,1,Petrol
2777,Bengaluru,2017,Renault,Duster  ,Automatic,872299,31859,2,Petrol
2778,Bengaluru,2020,Maruti,New Wagon-R ,Manual,655599,5702,1,Petrol
2779,Bengaluru,2012,Maruti,Wagon R 1.0,Manual,359799,37683,2,Petrol
2780,Bengaluru,2019,Maruti,Celerio  ,Automatic,519699,14834,2,Petrol
2781,Bengaluru,2017,Honda,WR-V  ,Manual,783699,43808,1,Petrol
2782,Bengaluru,2017,Hyundai,Grand i10 ,Automatic,581699,12646,2,Petrol
2783,Bengaluru,2017,Honda,City  ,Manual,887799,28310,2,Petrol
2784,Bengaluru,2015,Maruti,Celerio  ,Manual,449699,33689,1,Petrol
2785,Bengaluru,2019,MG,HECTOR  ,Manual,1861799,20909,1,Diesel
2786,Bengaluru,2018,Mahindra,Bolero  ,Manual,917899,32238,1,Diesel
2787,Bengaluru,2019,MG,HECTOR  ,Manual,1530199,49501,2,Diesel
2788,Bengaluru,2019,MG,HECTOR  ,Manual,1882799,30076,1,Diesel
2789,Bengaluru,2019,MG,HECTOR  ,Manual,1917599,26225,1,Diesel
2790,Bengaluru,2015,Hyundai,Grand i10 ,Manual,522999,20067,1,Petrol
2791,Bengaluru,2014,Hyundai,Grand i10 ,Manual,460799,38596,2,Petrol
2792,Bengaluru,2013,Honda,Brio  ,Manual,363799,60696,2,Petrol
2793,Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,526199,11005,1,Petrol
2794,Bengaluru,2014,Hyundai,Grand i10 ,Manual,493499,36475,1,Petrol
2795,Bengaluru,2020,Honda,City  ,Manual,1173999,14417,1,Petrol
2796,Bengaluru,2013,Honda,Amaze  ,Manual,480499,47686,2,Petrol
2797,Bengaluru,2014,Hyundai,Grand i10 ,Manual,470099,48877,1,Petrol
2798,Bengaluru,2016,Maruti,Celerio  ,Manual,459999,38954,2,Petrol
2799,Bengaluru,2017,Tata,Tiago  ,Manual,535899,11086,2,Petrol
2800,Bengaluru,2016,Hyundai,Eon  ,Manual,338099,45891,2,Petrol
2801,Bengaluru,2014,Hyundai,Grand i10 ,Automatic,471999,53048,3,Petrol
2802,Bengaluru,2018,Tata,Tiago  ,Manual,562999,27780,2,Petrol
2803,Bengaluru,2020,Tata,NEXON  ,Manual,922299,8102,2,Petrol
2804,Bengaluru,2019,Hyundai,Grand i10 ,Manual,598899,18681,2,Petrol
2805,Bengaluru,2016,Honda,Jazz  ,Automatic,623599,48138,2,Petrol
2806,Bengaluru,2019,Maruti,Alto K10 ,Manual,379699,79432,1,Petrol
2807,Bengaluru,2017,Maruti,Eeco  ,Manual,448499,17914,1,Petrol
2808,Bengaluru,2014,Honda,City  ,Manual,619499,57997,1,Petrol
2809,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,362899,44059,3,Petrol
2810,Bengaluru,2016,Honda,City  ,Manual,772899,40368,1,Petrol
2811,Bengaluru,2017,Renault,Duster  ,Manual,910899,71705,1,Diesel
2812,Bengaluru,2015,Hyundai,Elite i20 ,Manual,612199,60878,2,Petrol
2813,Bengaluru,2015,Hyundai,Grand i10 ,Manual,497299,40710,1,Petrol
2814,Bengaluru,2021,Maruti,IGNIS  ,Automatic,815199,6005,1,Petrol
2815,Bengaluru,2020,Hyundai,NEW SANTRO ,Automatic,640399,20352,1,Petrol
2816,Bengaluru,2019,Ford,Ecosport  ,Manual,1060199,40792,1,Petrol
2817,Bengaluru,2016,Hyundai,Grand i10 ,Manual,527899,75483,1,Diesel
2818,Bengaluru,2019,Hyundai,Grand i10 ,Manual,622499,20246,1,Petrol
2819,Bengaluru,2018,Maruti,Celerio  ,Manual,525499,42422,1,Petrol
2820,Bengaluru,2016,Hyundai,i20 Active ,Manual,669999,51929,1,Petrol
2821,Bengaluru,2017,Hyundai,Eon  ,Manual,381299,18241,2,Petrol
2822,Bengaluru,2016,Maruti,Baleno  ,Manual,625599,58172,1,Petrol
2823,Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,586299,36398,1,Petrol
2824,Bengaluru,2018,Tata,Tiago  ,Manual,546999,61256,1,Petrol
2825,Bengaluru,2017,Hyundai,Eon  ,Manual,381299,29951,1,Petrol
2826,Bengaluru,2018,Toyota,YARIS  ,Automatic,1078067,10585,1,Petrol
2827,Bengaluru,2016,Hyundai,Grand i10 ,Manual,544499,86760,1,Petrol
2828,Bengaluru,2017,Honda,City  ,Manual,839599,40600,2,Petrol
2829,Bengaluru,2014,Maruti,Alto K10 ,Manual,345099,66021,1,Petrol
2830,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,402699,73271,1,Petrol
2831,Bengaluru,2017,Honda,City  ,Manual,836199,71077,2,Petrol
2832,Bengaluru,2017,Maruti,Ciaz  ,Manual,827299,31318,1,Petrol
2833,Bengaluru,2018,Toyota,YARIS  ,Manual,823899,36498,1,Petrol
2834,Bengaluru,2016,Hyundai,Grand i10 ,Manual,511499,39493,1,Petrol
2835,Bengaluru,2017,Maruti,Baleno  ,Automatic,674999,62360,2,Petrol
2836,Bengaluru,2019,Maruti,Alto K10 ,Automatic,480801,14345,1,Petrol
2837,Bengaluru,2017,Hyundai,Grand i10 ,Manual,596999,27858,1,Petrol
2838,Bengaluru,2019,Ford,FREESTYLE  ,Manual,711099,29402,1,Petrol
2839,Bengaluru,2019,Ford,FREESTYLE  ,Manual,719299,33425,1,Petrol
2840,Bengaluru,2018,Maruti,Wagon R 1.0,Automatic,496999,39746,2,Petrol
2841,Bengaluru,2020,Maruti,Alto  ,Manual,407499,31304,1,Petrol
2842,Bengaluru,2018,Maruti,Alto K10 ,Automatic,473599,21562,1,Petrol
2843,Bengaluru,2012,Maruti,Swift  ,Manual,434599,56391,2,Petrol
2844,Bengaluru,2019,Hyundai,Elite i20 ,Automatic,950599,4834,1,Petrol
2845,Bengaluru,2014,Maruti,Swift  ,Manual,493499,51781,1,Petrol
2846,Bengaluru,2020,Maruti,Vitara Brezza ,Manual,1065599,14065,1,Petrol
2847,Bengaluru,2018,Hyundai,Elite i20 ,Manual,772099,14165,1,Petrol
2848,Bengaluru,2019,Renault,Kwid  ,Manual,427499,8947,1,Petrol
2849,Bengaluru,2016,Maruti,Swift  ,Manual,614799,9755,1,Petrol
2850,Bengaluru,2012,Maruti,Alto K10 ,Manual,275999,55334,2,Petrol
2851,Bengaluru,2017,Maruti,Dzire  ,Automatic,748499,60090,1,Petrol
2852,Bengaluru,2017,Hyundai,Creta  ,Manual,1134199,57767,2,Diesel
2853,Bengaluru,2010,Maruti,Wagon R 1.0,Manual,322899,27423,1,Petrol
2854,Bengaluru,2016,Hyundai,Elite i20 ,Manual,599799,49527,2,Petrol
2855,Bengaluru,2019,Hyundai,GRAND I10 NIOS,Manual,680999,12731,1,Petrol
2856,Bengaluru,2016,Renault,Kwid  ,Manual,348799,41599,1,Petrol
2857,Bengaluru,2018,Maruti,Eeco  ,Manual,413799,31842,1,Petrol
2858,Bengaluru,2012,Maruti,Alto K10 ,Manual,299399,49885,1,Petrol
2859,Bengaluru,2017,Renault,Kwid  ,Automatic,454799,44911,1,Petrol
2860,Bengaluru,2016,Maruti,Alto K10 ,Manual,352199,37215,1,Petrol
2861,Bengaluru,2017,Hyundai,Xcent  ,Manual,592199,44796,2,Petrol
2862,Bengaluru,2018,Maruti,Ertiga  ,Manual,1101499,33670,1,Diesel
2863,Bengaluru,2012,Hyundai,i10  ,Manual,395099,17573,1,Petrol
2864,Bengaluru,2020,KIA,SELTOS  ,Automatic,1920399,38331,1,Diesel
2865,Bengaluru,2017,Maruti,Alto 800 ,Manual,333699,25297,1,Petrol
2867,Bengaluru,2011,Hyundai,Verna  ,Manual,502999,85488,2,Petrol
2868,Bengaluru,2014,Maruti,Swift  ,Manual,591599,31258,1,Petrol
2869,Bengaluru,2021,Renault,Duster  ,Manual,1187899,4031,1,Petrol
2870,Bengaluru,2016,Maruti,Ciaz  ,Manual,696699,74477,1,Petrol
2871,Bengaluru,2020,Honda,City  ,Manual,1182999,14594,1,Petrol
2872,Bengaluru,2014,Maruti,Alto 800 ,Manual,283255,51952,2,Petrol
2873,Bengaluru,2015,Hyundai,Elite i20 ,Manual,635499,42231,2,Petrol
2874,Bengaluru,2018,Hyundai,Elite i20 ,Manual,591599,43882,1,Petrol
2875,Bengaluru,2018,Renault,Duster  ,Automatic,976599,21486,1,Petrol
2876,Bengaluru,2016,Hyundai,Creta  ,Manual,1022699,33896,1,Petrol
2877,Bengaluru,2017,Hyundai,Elite i20 ,Manual,763499,54063,2,Diesel
2878,Bengaluru,2013,Ford,Figo  ,Manual,376099,41263,1,Petrol
2879,Bengaluru,2016,Honda,Jazz  ,Manual,661799,48329,1,Petrol
2880,Bengaluru,2015,Hyundai,Elite i20 ,Manual,717059,56911,1,Diesel
2881,Bengaluru,2020,MG,HECTOR  ,Manual,1600099,21740,1,Petrol
2882,Bengaluru,2015,Hyundai,Xcent  ,Manual,502699,42107,1,Petrol
2883,Bengaluru,2015,Honda,Brio  ,Manual,447899,70558,1,Petrol
2884,Bengaluru,2015,Honda,Jazz  ,Manual,540099,33862,1,Petrol
2885,Bengaluru,2013,Honda,City  ,Manual,541399,60599,1,Petrol
2886,Bengaluru,2019,Maruti,Baleno  ,Manual,725699,24900,1,Petrol
2887,Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,573599,30663,1,Petrol
2888,Bengaluru,2020,Maruti,XL6  ,Automatic,1224599,55422,1,Petrol
2889,Bengaluru,2021,Datsun,Redi Go ,Manual,491499,1660,1,Petrol
2890,Bengaluru,2019,Hyundai,Grand i10 ,Manual,588399,14858,3,Petrol
2891,Bengaluru,2016,Maruti,Celerio  ,Manual,484199,24938,1,Petrol
2892,Bengaluru,2015,Hyundai,i10  ,Manual,387099,60141,1,Petrol
2893,Bengaluru,2016,Maruti,Eeco  ,Manual,387099,26085,3,Petrol
2894,Bengaluru,2015,Hyundai,i10  ,Manual,411399,31383,1,Petrol
2895,Bengaluru,2014,Hyundai,Grand i10 ,Manual,507465,37487,1,Petrol
2896,Bengaluru,2016,Toyota,Etios Liva ,Manual,626399,73638,1,Diesel
2897,Bengaluru,2020,Mahindra,XUV 3OO ,Automatic,1472699,23734,1,Diesel
2898,Bengaluru,2019,Hyundai,Elite i20 ,Manual,848299,26288,1,Petrol
2899,Bengaluru,2019,Maruti,Celerio  ,Manual,545699,21646,2,Petrol
2900,Bengaluru,2016,Maruti,Alto K10 ,Manual,332299,34293,2,Petrol
2901,Bengaluru,2016,Datsun,Redi Go ,Manual,291999,51334,1,Petrol
2902,Bengaluru,2017,Hyundai,Eon  ,Manual,366899,77900,1,Petrol
2903,Bengaluru,2014,Maruti,Alto 800 ,Manual,282999,62255,1,Petrol
2904,Bengaluru,2018,Renault,Kwid  ,Manual,412599,23109,2,Petrol
2905,Bengaluru,2018,Maruti,Dzire  ,Manual,710199,14212,1,Petrol
2906,Bengaluru,2013,Hyundai,i20  ,Manual,443599,72656,2,Petrol
2907,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,401299,42699,2,Petrol
2908,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,415599,47294,2,Petrol
2909,Bengaluru,2015,Maruti,Celerio  ,Manual,428909,49571,2,Petrol
2910,Bengaluru,2016,Hyundai,Grand i10 ,Manual,501599,25403,2,Petrol
2911,Bengaluru,2016,Maruti,Baleno  ,Manual,699399,68229,2,Diesel
2912,Bengaluru,2015,Hyundai,Elite i20 ,Manual,612399,70850,1,Petrol
2913,Bengaluru,2018,Maruti,Dzire  ,Manual,702399,28306,1,Petrol
2914,Bengaluru,2014,Maruti,Alto K10 ,Manual,330099,34437,2,Petrol
2915,Bengaluru,2018,Ford,Ecosport  ,Manual,1081499,29350,1,Petrol
2916,Bengaluru,2017,Honda,WR-V  ,Manual,809799,28854,2,Petrol
2917,Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,511699,68727,1,Petrol
2918,Bengaluru,2018,Hyundai,Eon  ,Manual,429999,24742,1,Petrol
2919,Bengaluru,2017,Honda,City  ,Manual,764599,53541,3,Petrol
2920,Bengaluru,2014,Maruti,Alto K10 ,Manual,354199,44931,1,Petrol
2921,Bengaluru,2018,Tata,Tiago  ,Automatic,560499,59067,2,Petrol
2922,Bengaluru,2019,Tata,Harrier  ,Manual,1612899,40634,1,Diesel
2923,Bengaluru,2018,Maruti,Wagon R 1.0,Automatic,516499,14116,3,Petrol
2924,Bengaluru,2020,Tata,NEXON  ,Manual,1043299,13101,2,Petrol
2925,Bengaluru,2017,Tata,Tiago  ,Manual,536355,58724,1,Petrol
2926,Bengaluru,2019,Hyundai,Grand i10 ,Manual,601099,43379,2,Petrol
2927,Bengaluru,2020,Maruti,S PRESSO ,Manual,488599,8304,1,Petrol
2928,Bengaluru,2016,Hyundai,Grand i10 ,Manual,493299,72128,2,Petrol
2929,Bengaluru,2018,Toyota,YARIS  ,Manual,884799,16485,1,Petrol
2930,Bengaluru,2016,Hyundai,Grand i10 ,Manual,515099,41567,1,Petrol
2931,Bengaluru,2015,Maruti,Wagon R 1.0,Manual,428799,57052,2,Petrol
2932,Bengaluru,2018,Ford,FREESTYLE  ,Manual,650999,29851,1,Petrol
2933,Bengaluru,2019,Maruti,Ertiga  ,Manual,1154599,45575,1,Diesel
2934,Bengaluru,2019,MG,HECTOR  ,Manual,1706299,13146,1,Diesel
2935,Bengaluru,2012,Maruti,Ritz  ,Manual,360799,60268,2,Petrol
2936,Bengaluru,2020,Tata,ALTROZ  ,Manual,810599,12995,1,Petrol
2937,Bengaluru,2019,Maruti,Eeco  ,Manual,454299,16009,2,Petrol
2938,Bengaluru,2014,Maruti,Swift  ,Manual,493499,60056,1,Petrol
2939,Bengaluru,2016,Mahindra,Scorpio  ,Manual,784799,132162,1,Diesel
2940,Bengaluru,2018,Maruti,Swift  ,Automatic,720999,21603,1,Petrol
2941,Bengaluru,2019,Maruti,New Wagon-R ,Manual,562499,44146,1,Petrol
2942,Bengaluru,2019,Hyundai,Elite i20 ,Manual,733199,10466,1,Petrol
2943,Bengaluru,2013,Renault,Duster  ,Manual,521099,55673,2,Petrol
2944,Bengaluru,2016,Maruti,Swift Dzire ,Manual,581599,42516,2,Petrol
2945,Bengaluru,2010,Maruti,Alto K10 ,Manual,263799,30034,2,Petrol
2946,Bengaluru,2017,Maruti,Alto 800 ,Manual,300199,38078,3,Petrol
2947,Bengaluru,2014,Renault,Duster  ,Manual,683399,75602,1,Diesel
2948,Bengaluru,2019,Hyundai,VENUE  ,Automatic,1175699,28397,2,Petrol
2949,Bengaluru,2011,Hyundai,i10  ,Manual,313599,81853,2,Petrol
2950,Bengaluru,2011,Maruti,Alto K10 ,Manual,232199,43174,1,Petrol
2951,Bengaluru,2013,Maruti,Alto 800 ,Manual,270299,46716,2,Petrol
2952,Bengaluru,2013,Honda,City  ,Manual,590599,30154,2,Petrol
2953,Bengaluru,2019,Tata,Tiago  ,Manual,585299,16513,1,Petrol
2954,Bengaluru,2017,Maruti,Celerio  ,Manual,509999,5597,2,Petrol
2955,Bengaluru,2017,Maruti,Alto 800 ,Manual,333699,15223,2,Petrol
2956,Bengaluru,2020,Skoda,Rapid  ,Manual,1077199,2927,1,Petrol
2958,Bengaluru,2019,Renault,TRIBER  ,Manual,670799,38651,1,Petrol
2959,Bengaluru,2010,Maruti,A Star ,Manual,251599,104409,2,Petrol
2960,Bengaluru,2018,Ford,Ecosport  ,Manual,1058499,13696,1,Petrol
2961,Bengaluru,2016,Hyundai,i10  ,Manual,434499,21844,2,Petrol
2962,Bengaluru,2019,Maruti,Eeco  ,Manual,477299,9227,1,Petrol
2963,Bengaluru,2019,Tata,NEXON  ,Manual,1079899,23753,1,Diesel
2964,Bengaluru,2019,Hyundai,VENUE  ,Manual,1065049,52602,1,Diesel
2965,Bengaluru,2013,Hyundai,i10  ,Manual,325199,65554,1,Petrol
2966,Bengaluru,2018,Tata,Tiago  ,Automatic,577799,51528,2,Petrol
2967,Bengaluru,2019,Maruti,Eeco  ,Manual,471799,12831,1,Petrol
2968,Bengaluru,2012,Maruti,Wagon R 1.0,Manual,352299,56939,1,Petrol
2969,Bengaluru,2014,Hyundai,Grand i10 ,Manual,486399,42446,1,Petrol
2970,Bengaluru,2020,Hyundai,GRAND I10 NIOS,Automatic,845599,5132,1,Petrol
2971,Bengaluru,2016,Hyundai,Eon  ,Manual,340699,18380,2,Petrol
2972,Bengaluru,2014,Hyundai,Eon  ,Manual,297599,54775,3,Petrol
2973,Bengaluru,2017,Tata,Tiago  ,Manual,496999,14825,2,Petrol
2974,Bengaluru,2021,Hyundai,Creta  ,Automatic,2091799,8595,1,Petrol
2975,Bengaluru,2014,Maruti,Celerio  ,Manual,432499,62706,1,Petrol
2976,Bengaluru,2018,Maruti,Baleno  ,Manual,760499,7642,1,Petrol
2977,Bengaluru,2014,Hyundai,Grand i10 ,Manual,493955,48843,1,Petrol
2978,Bengaluru,2015,Renault,Kwid  ,Manual,354083,25437,1,Petrol
2979,Bengaluru,2015,Tata,Nano  ,Manual,198399,35957,1,Petrol
2980,Bengaluru,2020,Mahindra,XUV 3OO ,Automatic,1366099,25164,1,Diesel
2981,Bengaluru,2015,Honda,Brio  ,Manual,427799,42562,2,Petrol
2982,Bengaluru,2019,Hyundai,VENUE  ,Automatic,1166699,21458,1,Petrol
2983,Bengaluru,2018,Hyundai,Creta  ,Manual,1172899,19669,2,Petrol
2984,Bengaluru,2014,Hyundai,Grand i10 ,Manual,468599,56780,1,Petrol
2985,Bengaluru,2018,Maruti,Dzire  ,Manual,684799,41287,1,Petrol
2986,Bengaluru,2015,Honda,Jazz  ,Manual,488499,93074,2,Petrol
2987,Bengaluru,2019,Hyundai,Elite i20 ,Manual,704499,13956,2,Petrol
2988,Bengaluru,2013,Hyundai,i10  ,Manual,362799,50681,3,Petrol
2989,Bengaluru,2013,Ford,Figo  ,Manual,422299,28022,1,Petrol
2990,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,400699,58449,1,Petrol
2991,Bengaluru,2016,Maruti,Baleno  ,Manual,625599,45873,2,Petrol
2992,Bengaluru,2019,Maruti,Eeco  ,Manual,491699,28255,1,Petrol
2993,Bengaluru,2021,Maruti,S Cross ,Manual,1081499,14298,1,Petrol
2994,Bengaluru,2018,Maruti,Eeco  ,Manual,437899,29034,1,Petrol
2995,Bengaluru,2012,Maruti,Wagon R 1.0,Manual,349299,53628,1,Petrol
2996,Bengaluru,2017,Hyundai,Elite i20 ,Manual,725599,40853,2,Petrol
2997,Bengaluru,2017,Honda,City  ,Manual,864999,33735,1,Petrol
2999,Bengaluru,2020,Volkswagen,Vento  ,Automatic,1379599,8896,1,Petrol
3000,Bengaluru,2018,Hyundai,Elite i20 ,Manual,789599,18796,1,Petrol
3001,Bengaluru,2010,Maruti,Wagon R 1.0,Manual,311999,69786,1,Petrol
3002,Bengaluru,2015,Ford,Figo  ,Manual,354899,50751,1,Petrol
3003,Bengaluru,2012,Maruti,Alto K10 ,Manual,300499,59700,1,Petrol
3004,Bengaluru,2018,Hyundai,NEW SANTRO ,Manual,543699,55458,2,Petrol
3005,Bengaluru,2020,Toyota,YARIS  ,Automatic,1207599,6494,2,Petrol
3006,Bengaluru,2018,Hyundai,NEW SANTRO ,Manual,457899,19797,1,Petrol
3007,Bengaluru,2017,Maruti,Baleno  ,Manual,658999,31126,1,Petrol
3008,Bengaluru,2012,Maruti,Wagon R 1.0,Manual,339199,81614,1,Petrol
3009,Bengaluru,2018,Ford,FREESTYLE  ,Manual,697899,31845,1,Petrol
3010,Bengaluru,2016,Maruti,Alto K10 ,Automatic,412399,57468,1,Petrol
3011,Bengaluru,2018,Maruti,Alto K10 ,Automatic,466599,13700,2,Petrol
3012,Bengaluru,2014,Maruti,Alto K10 ,Manual,325699,66077,2,Petrol
3013,Bengaluru,2015,Maruti,Wagon R 1.0,Manual,425399,33398,1,Petrol
3014,Bengaluru,2017,Maruti,Alto 800 ,Manual,372899,27535,1,Petrol
3015,Bengaluru,2017,Maruti,IGNIS  ,Manual,544399,102825,1,Petrol
3016,Bengaluru,2017,Maruti,Alto K10 ,Automatic,434299,23789,1,Petrol
3017,Bengaluru,2020,Tata,NEXON  ,Automatic,1323299,3702,1,Petrol
3018,Bengaluru,2010,Honda,City  ,Manual,414499,89104,1,Petrol
3019,Bengaluru,2019,Hyundai,VENUE  ,Manual,1161299,18078,1,Diesel
3020,Bengaluru,2019,KIA,SELTOS  ,Automatic,1644799,15504,1,Petrol
3021,Bengaluru,2013,Maruti,Swift  ,Manual,440899,62191,3,Petrol
3022,Bengaluru,2019,Hyundai,Creta  ,Manual,1214499,60290,1,Petrol
3023,Bengaluru,2014,Honda,Brio  ,Manual,390099,41966,3,Petrol
3024,Bengaluru,2014,Hyundai,i20  ,Manual,487499,89272,2,Petrol
3025,Bengaluru,2015,Ford,Ecosport  ,Manual,591099,149311,1,Petrol
3026,Bengaluru,2014,Maruti,Celerio  ,Automatic,386699,151697,1,Petrol
3027,Bengaluru,2017,Hyundai,Elite i20 ,Manual,685199,59278,2,Petrol
3028,Bengaluru,2020,Honda,Amaze  ,Manual,638799,12962,1,Petrol
3029,Bengaluru,2015,Hyundai,Eon  ,Manual,304099,54182,1,Petrol
3030,Bengaluru,2015,Renault,Duster  ,Manual,754599,34879,2,Diesel
3031,Bengaluru,2020,Hyundai,Creta  ,Manual,1308899,31432,1,Diesel
3032,Bengaluru,2014,Maruti,Ertiga  ,Manual,739099,49021,1,Petrol
3033,Bengaluru,2012,Honda,City  ,Manual,549399,47230,1,Petrol
3034,Bengaluru,2014,Nissan,Terrano  ,Manual,644299,74866,1,Diesel
3035,Bengaluru,2019,Maruti,New Wagon-R ,Manual,593699,20745,2,Petrol
3036,Bengaluru,2015,Hyundai,i10  ,Manual,403899,20439,2,Petrol
3038,Bengaluru,2014,Honda,Amaze  ,Manual,458199,44373,2,Petrol
3039,Bengaluru,2017,Maruti,Celerio  ,Manual,430572,29343,2,Petrol
3040,Bengaluru,2014,Maruti,Ritz  ,Manual,409699,52168,2,Petrol
3041,Bengaluru,2016,Renault,Kwid  ,Manual,335499,21739,3,Petrol
3042,Bengaluru,2016,Hyundai,Elite i20 ,Manual,599799,23457,2,Petrol
3043,Bengaluru,2016,Renault,Kwid  ,Manual,337999,34036,2,Petrol
3044,Bengaluru,2011,Maruti,Alto K10 ,Manual,290799,50343,1,Petrol
3045,Bengaluru,2014,Hyundai,Xcent  ,Manual,476099,53114,1,Petrol
3046,Bengaluru,2012,Hyundai,Verna  ,Manual,522099,89993,1,Petrol
3047,Bengaluru,2019,MG,HECTOR  ,Manual,1880799,10258,1,Diesel
3048,Bengaluru,2017,Tata,Tiago  ,Manual,507499,22029,1,Petrol
3049,Bengaluru,2016,Hyundai,Verna  ,Manual,677399,46194,2,Petrol
3050,Bengaluru,2019,Hyundai,VENUE  ,Manual,987799,49093,1,Diesel
3051,Bengaluru,2016,Toyota,Corolla Altis ,Manual,1176399,71783,1,Petrol
3052,Bengaluru,2020,KIA,SELTOS  ,Manual,1200199,12919,1,Petrol
3053,Bengaluru,2017,Mahindra,XUV500  ,Manual,1215099,52728,1,Diesel
3054,Bengaluru,2019,Renault,Duster  ,Manual,961899,44793,1,Diesel
3055,Bengaluru,2017,Maruti,Alto 800 ,Manual,333699,30122,2,Petrol
3056,Bengaluru,2013,Hyundai,i10  ,Automatic,397299,49454,2,Petrol
3057,Bengaluru,2016,Honda,BR-V  ,Manual,789399,62105,2,Petrol
3058,Bengaluru,2016,Tata,Tiago  ,Manual,504099,37086,1,Petrol
3059,Bengaluru,2020,KIA,SELTOS  ,Manual,1615299,25084,1,Diesel
3060,Bengaluru,2017,Maruti,Alto 800 ,Manual,315999,39323,2,Petrol
3061,Bengaluru,2014,Hyundai,i10  ,Manual,377799,86232,1,Petrol
3062,Bengaluru,2017,Mahindra,XUV500  ,Manual,1214099,61078,2,Diesel
3063,Bengaluru,2016,Hyundai,Elite i20 ,Manual,591399,97516,1,Petrol
3064,Bengaluru,2012,Honda,City  ,Manual,549999,68473,1,Petrol
3065,Bengaluru,2016,Honda,Jazz  ,Manual,649399,19613,1,Petrol
3066,Bengaluru,2017,Tata,Tiago  ,Manual,513899,19389,1,Petrol
3067,Bengaluru,2019,Maruti,Alto K10 ,Manual,360299,15226,2,Petrol
3068,Bengaluru,2018,Maruti,Wagon R 1.0,Automatic,553599,2466,1,Petrol
