City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
Chennai,2016,Hyundai,Hyundai Eon  ,Manual,304899,53917,2,Petrol
Chennai,2013,Maruti,Maruti Wagon R 1.0,Manual,372599,48953,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,449099,29145,1,Petrol
Chennai,2017,Ford,Ford Ecosport  ,Manual,693999,90047,2,Diesel
Chennai,2018,Ford,Ford Figo Aspire ,Manual,589399,14545,2,Petrol
Chennai,2020,Maruti,Maruti Eeco  ,Manual,490799,7734,1,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,492399,20582,2,Petrol
Chennai,2018,Nissan,Nissan Micra  ,Automatic,557907,37642,1,Petrol
Chennai,2015,Hyundai,Hyundai Eon  ,Manual,286937,70761,1,Petrol
Chennai,2014,Hyundai,Hyundai Elite i20 ,Manual,551999,90866,1,Diesel
Chennai,2017,Honda,Honda City  ,Manual,782699,66192,1,Petrol
Chennai,2017,Jeep,Jeep Compass  ,Manual,1457999,24777,1,Diesel
Chennai,2016,Hyundai,Hyundai Eon  ,Manual,310199,39984,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,349799,15425,1,Petrol
Chennai,2017,Maruti,Maruti Dzire  ,Manual,653199,51783,1,Petrol
Chennai,2019,Maruti,Maruti Celerio  ,Manual,518599,49887,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,488499,32470,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,452799,13138,1,Petrol
Chennai,2018,Maruti,Maruti Eeco  ,Manual,471199,12519,1,Petrol
Chennai,2018,Maruti,Maruti Eeco  ,Manual,424999,17682,2,Petrol
Chennai,2018,Maruti,Maruti Vitara Brezza ,Manual,850499,61172,1,Diesel
Chennai,2017,Honda,Honda Jazz  ,Manual,592099,43474,1,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Manual,531799,7286,1,Petrol
Chennai,2017,Maruti,Maruti IGNIS  ,Automatic,575399,22100,1,Petrol
Chennai,2020,Maruti,Maruti IGNIS  ,Manual,535495,20653,1,Petrol
Chennai,2016,Hyundai,Hyundai i20 Active ,Manual,663999,54312,1,Petrol
Chennai,2014,Hyundai,Hyundai Elite i20 ,Manual,477699,84541,2,Petrol
Chennai,2017,Maruti,Maruti Alto 800 ,Manual,292499,68061,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,459699,32316,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,443999,17442,1,Petrol
Chennai,2017,Maruti,Maruti Swift  ,Manual,562399,59949,1,Petrol
Chennai,2013,Hyundai,Hyundai i20  ,Manual,416699,74695,2,Petrol
Chennai,2020,Honda,Honda City  ,Manual,1316699,9277,2,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Manual,453099,16691,3,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,488099,25873,1,Petrol
Chennai,2016,Renault,Renault Kwid  ,Manual,350537,48004,1,Petrol
Chennai,2016,Renault,Renault Kwid  ,Manual,349599,47638,1,Petrol
Chennai,2016,Hyundai,Hyundai Elite i20 ,Manual,588099,101947,1,Diesel
Chennai,2019,Maruti,Maruti Baleno  ,Manual,701399,14506,1,Petrol
Chennai,2019,Hyundai,Hyundai GRAND I10 NIOS,Manual,712199,21215,1,Petrol
Chennai,2015,Hyundai,Hyundai Elite i20 ,Manual,548699,77138,1,Petrol
Chennai,2017,Honda,Honda Jazz  ,Manual,593499,72327,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,469499,25534,1,Petrol
Chennai,2016,Renault,Renault Kwid  ,Automatic,370999,55925,1,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,482899,56248,2,Petrol
Chennai,2019,Renault,Renault Kwid  ,Automatic,509499,19635,1,Petrol
Chennai,2014,Hyundai,Hyundai Elite i20 ,Manual,499051,69157,2,Petrol
Chennai,2018,Hyundai,Hyundai Eon  ,Manual,361299,12080,2,Petrol
Chennai,2015,Hyundai,Hyundai Grand i10 ,Automatic,509299,57280,1,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,314999,72412,1,Petrol
Chennai,2019,Renault,Renault Kwid  ,Manual,400799,62631,1,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,455799,13363,1,Petrol
Chennai,2017,Maruti,Maruti Vitara Brezza ,Manual,835199,54549,1,Diesel
Chennai,2014,Maruti,Maruti Wagon R 1.0,Manual,364099,54684,2,Petrol
Chennai,2018,Maruti,Maruti Eeco  ,Manual,425399,31516,1,Petrol
Chennai,2016,Hyundai,Hyundai Eon  ,Manual,303899,45416,1,Petrol
Chennai,2017,Honda,Honda City  ,Manual,900299,36926,1,Petrol
Chennai,2019,Hyundai,Hyundai VENUE  ,Manual,963149,64270,1,Petrol
Chennai,2016,Hyundai,Hyundai Eon  ,Manual,351599,27458,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,621799,21285,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,476099,25509,1,Petrol
Chennai,2017,Hyundai,Hyundai Elite i20 ,Manual,678199,95155,1,Diesel
Chennai,2015,Hyundai,Hyundai Grand i10 ,Automatic,518499,50256,2,Petrol
Chennai,2015,Hyundai,Hyundai Grand i10 ,Manual,424899,81031,1,Petrol
Chennai,2018,Skoda,Skoda Rapid  ,Automatic,1017999,65043,1,Diesel
Chennai,2019,Hyundai,Hyundai Elite i20 ,Automatic,798199,37619,2,Petrol
Chennai,2017,Honda,Honda City  ,Manual,947699,30424,1,Petrol
Chennai,2017,Honda,Honda Jazz  ,Manual,628399,54063,1,Petrol
Chennai,2016,Hyundai,Hyundai Elite i20 ,Manual,622299,63684,1,Petrol
Chennai,2015,Hyundai,Hyundai Grand i10 ,Manual,477099,39961,2,Petrol
Chennai,2017,Maruti,Maruti Alto 800 ,Manual,308599,16645,2,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,608599,34824,2,Petrol
Chennai,2018,Ford,Ford Ecosport  ,Manual,846578,22511,1,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,507399,35436,1,Petrol
Chennai,2016,Hyundai,Hyundai Elite i20 ,Manual,534799,117893,1,Petrol
Chennai,2018,Maruti,Maruti Vitara Brezza ,Manual,906099,76944,1,Diesel
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,445099,30148,1,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,514099,26707,1,Petrol
Chennai,2015,Ford,Ford Ecosport  ,Manual,544499,85957,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,516699,32997,2,Petrol
Chennai,2019,Hyundai,Hyundai NEW SANTRO ,Automatic,573799,39704,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,415299,49494,1,Petrol
Chennai,2017,Maruti,Maruti Alto K10 ,Manual,343849,17927,2,Petrol
Chennai,2018,Hyundai,Hyundai NEW SANTRO ,Automatic,570799,9926,1,Petrol
Chennai,2020,Tata,Tata TIGOR  ,Automatic,790799,6802,1,Petrol
Chennai,2018,Tata,Tata Tiago  ,Manual,544099,51612,1,Petrol
Chennai,2018,Hyundai,Hyundai NEW SANTRO ,Automatic,559299,35640,1,Petrol
Chennai,2017,Maruti,Maruti Eeco  ,Manual,413699,68189,1,Petrol
Chennai,2018,Renault,Renault Kwid  ,Automatic,469499,16706,1,Petrol
Chennai,2019,Maruti,Maruti Baleno  ,Manual,701399,24965,1,Petrol
Chennai,2018,Hyundai,Hyundai Elite i20 ,Manual,774199,61004,1,Diesel
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,480699,60523,1,Petrol
Chennai,2019,Hyundai,Hyundai GRAND I10 NIOS,Manual,666699,26560,1,Petrol
Chennai,2016,Maruti,Maruti Alto 800 ,Manual,308799,53144,1,Petrol
Chennai,2015,Hyundai,Hyundai Elite i20 ,Manual,539899,91409,1,Petrol
Chennai,2019,Hyundai,Hyundai GRAND I10 NIOS,Manual,719099,28827,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,670799,37804,1,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,341699,15511,1,Petrol
Chennai,2018,Maruti,Maruti Baleno  ,Manual,619729,19044,2,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,395799,79648,1,Petrol
Chennai,2019,Tata,Tata Hexa  ,Manual,1705799,46581,1,Diesel
Chennai,2015,Maruti,Maruti Alto K10 ,Manual,308699,48859,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,481799,51708,1,Petrol
Chennai,2019,Ford,Ford Ecosport  ,Automatic,862099,77873,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Automatic,440899,33991,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,360999,44829,1,Petrol
Chennai,2020,Maruti,Maruti S PRESSO ,Automatic,522199,13055,2,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,452099,35719,2,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,372599,29659,2,Petrol
Chennai,2019,Tata,Tata Hexa  ,Manual,1854599,34649,1,Diesel
Chennai,2017,Maruti,Maruti Baleno  ,Manual,627171,55515,1,Petrol
Chennai,2019,Maruti,Maruti Baleno  ,Manual,686799,42116,1,Petrol
Chennai,2015,Maruti,Maruti Wagon R 1.0,Manual,393499,54644,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,468099,59844,2,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Automatic,494199,20642,2,Petrol
Chennai,2015,Hyundai,Hyundai i20 Active ,Manual,547299,101847,1,Petrol
Chennai,2015,Maruti,Maruti Alto K10 ,Manual,308099,60259,1,Petrol
Chennai,2019,Maruti,Maruti Baleno  ,Automatic,837599,39661,1,Petrol
Chennai,2018,Hyundai,Hyundai Elite i20 ,Manual,641399,55855,1,Petrol
Chennai,2018,Hyundai,Hyundai NEW SANTRO ,Manual,538099,41241,1,Petrol
Chennai,2021,Maruti,Maruti S PRESSO ,Manual,495799,5141,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,349799,54613,2,Petrol
Chennai,2017,Hyundai,Hyundai Elite i20 ,Manual,640899,49956,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,439399,46862,1,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Automatic,509699,96040,1,Petrol
Chennai,2015,Maruti,Maruti Wagon R 1.0,Manual,393933,66417,1,Petrol
Chennai,2018,Hyundai,Hyundai Grand i10 ,Manual,569799,49848,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,428099,42959,2,Petrol
Chennai,2017,Hyundai,Hyundai Elite i20 ,Manual,610499,89729,1,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,491799,11243,1,Petrol
Chennai,2018,Maruti,Maruti IGNIS  ,Manual,548699,12561,2,Petrol
Chennai,2018,Maruti,Maruti Baleno  ,Manual,628199,19686,1,Petrol
Chennai,2018,Maruti,Maruti IGNIS  ,Manual,548699,18237,1,Petrol
Chennai,2018,Hyundai,Hyundai Eon  ,Manual,355699,60516,1,Petrol
Chennai,2019,Hyundai,Hyundai NEW SANTRO ,Automatic,533999,45328,1,Petrol
Chennai,2018,Maruti,Maruti Baleno  ,Manual,644899,39484,1,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,473599,15288,1,Petrol
Chennai,2014,Maruti,Maruti Wagon R 1.0,Manual,368499,70238,1,Petrol
Chennai,2018,Renault,Renault Kwid  ,Automatic,460199,24921,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,491499,44240,2,Petrol
Chennai,2016,Maruti,Maruti Baleno  ,Manual,628999,65520,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,552561,22208,1,Petrol
Chennai,2017,Honda,Honda City  ,Manual,743499,81508,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,350159,43071,1,Petrol
Chennai,2019,Maruti,Maruti IGNIS  ,Manual,575099,17350,1,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,501099,53933,2,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,341699,14064,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,310099,69381,1,Petrol
Chennai,2017,Maruti,Maruti Alto 800 ,Manual,303899,74559,1,Petrol
Chennai,2016,Maruti,Maruti Alto K10 ,Automatic,385199,96298,1,Petrol
Chennai,2017,Honda,Honda WR-V  ,Manual,733399,102728,1,Diesel
Chennai,2018,Maruti,Maruti Wagon R 1.0,Automatic,494099,31837,1,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,456949,30695,1,Petrol
Chennai,2019,Maruti,Maruti S PRESSO ,Manual,447699,26567,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,550999,36506,1,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Manual,462899,39001,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,508499,60629,2,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,338899,42215,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,632999,78251,1,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Manual,436699,70250,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,426399,64507,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,672399,44946,1,Petrol
Chennai,2016,Maruti,Maruti Alto K10 ,Automatic,389699,33350,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,438899,63743,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,481499,96751,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,636899,39708,1,Petrol
Chennai,2017,Maruti,Maruti Vitara Brezza ,Manual,809599,98027,1,Diesel
Chennai,2018,Ford,Ford Figo Aspire ,Manual,606699,94941,1,Diesel
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,490199,61023,1,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,439499,72963,1,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,341699,25639,1,Petrol
Chennai,2017,Maruti,Maruti Alto K10 ,Manual,354499,38209,2,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Manual,422799,73880,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,717699,27746,2,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Manual,526099,69150,2,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,341699,36384,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Automatic,585099,47412,1,Petrol
Chennai,2017,Maruti,Maruti Alto 800 ,Manual,325199,42378,1,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Manual,495099,38068,1,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Manual,485499,27625,1,Petrol
Chennai,2018,Maruti,Maruti IGNIS  ,Manual,548699,49409,1,Petrol
Chennai,2017,Hyundai,Hyundai Grand i10 ,Automatic,573599,49027,2,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Automatic,480099,80221,1,Petrol
Chennai,2018,Maruti,Maruti IGNIS  ,Manual,524399,63508,1,Petrol
Chennai,2019,Maruti,Maruti Alto  ,Manual,350199,18866,1,Petrol
Chennai,2018,Maruti,Maruti Wagon R 1.0,Automatic,501699,48809,1,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,341699,26458,1,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,334999,75920,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,660899,61979,1,Petrol
Chennai,2019,Maruti,Maruti Alto  ,Manual,350199,44032,1,Petrol
Chennai,2019,Ford,Ford FREESTYLE  ,Manual,635499,50507,1,Petrol
Chennai,2021,Maruti,Maruti Alto  ,Manual,416751,8291,1,Petrol
Chennai,2019,Maruti,Maruti Alto 800 ,Manual,358199,61478,1,Petrol
Chennai,2019,Maruti,Maruti Swift  ,Manual,589299,10439,1,Petrol
Chennai,2018,Tata,Tata Tiago  ,Manual,511999,21028,1,Petrol
Chennai,2016,Maruti,Maruti Baleno  ,Manual,671499,43419,1,Petrol
Chennai,2013,Maruti,Maruti Swift Dzire ,Manual,395599,85996,2,Diesel
Chennai,2019,Maruti,Maruti Swift  ,Automatic,635599,61052,1,Petrol
Chennai,2021,Renault,Renault TRIBER  ,Manual,664699,16515,2,Petrol
Chennai,2016,Ford,Ford Ecosport  ,Manual,647399,53681,1,Diesel
Chennai,2013,Maruti,Maruti Swift Dzire ,Manual,410199,154154,1,Petrol
Chennai,2019,Renault,Renault TRIBER  ,Manual,611799,29826,1,Petrol
Chennai,2018,Jeep,Jeep Compass  ,Automatic,1573699,36654,1,Petrol
Chennai,2017,Maruti,Maruti Dzire  ,Automatic,628399,93752,1,Diesel
Chennai,2015,Maruti,Maruti Wagon R 1.0,Manual,359699,76732,1,Petrol
Chennai,2016,Maruti,Maruti Alto K10 ,Manual,386399,15708,1,Petrol
Chennai,2016,Renault,Renault Duster  ,Manual,614299,20916,1,Petrol
Chennai,2020,Maruti,Maruti Swift  ,Manual,498099,36501,2,Petrol
Bengaluru,2021,KIA,KIA SELTOS  ,Manual,1989199,4257,1,Petrol
Bengaluru,2019,Maruti,Maruti Celerio  ,Manual,561099,5382,1,Petrol
Bengaluru,2017,Renault,Renault Duster  ,Automatic,872299,31859,2,Petrol
Bengaluru,2020,Maruti,Maruti New Wagon-R ,Manual,655599,5702,1,Petrol
Bengaluru,2012,Maruti,Maruti Wagon R 1.0,Manual,359799,37683,2,Petrol
Bengaluru,2019,Maruti,Maruti Celerio  ,Automatic,519699,14834,2,Petrol
Bengaluru,2017,Honda,Honda WR-V  ,Manual,783699,43808,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Grand i10 ,Automatic,581699,12646,2,Petrol
Bengaluru,2017,Honda,Honda City  ,Manual,887799,28310,2,Petrol
Bengaluru,2015,Maruti,Maruti Celerio  ,Manual,449699,33689,1,Petrol
Bengaluru,2019,MG,MG HECTOR  ,Manual,1861799,20909,1,Diesel
Bengaluru,2018,Mahindra,Mahindra Bolero  ,Manual,917899,32238,1,Diesel
Bengaluru,2019,MG,MG HECTOR  ,Manual,1530199,49501,2,Diesel
Bengaluru,2019,MG,MG HECTOR  ,Manual,1882799,30076,1,Diesel
Bengaluru,2019,MG,MG HECTOR  ,Manual,1917599,26225,1,Diesel
Bengaluru,2015,Hyundai,Hyundai Grand i10 ,Manual,522999,20067,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,460799,38596,2,Petrol
Bengaluru,2013,Honda,Honda Brio  ,Manual,363799,60696,2,Petrol
Bengaluru,2019,Hyundai,Hyundai NEW SANTRO ,Manual,526199,11005,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,493499,36475,1,Petrol
Bengaluru,2020,Honda,Honda City  ,Manual,1173999,14417,1,Petrol
Bengaluru,2013,Honda,Honda Amaze  ,Manual,480499,47686,2,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,470099,48877,1,Petrol
Bengaluru,2016,Maruti,Maruti Celerio  ,Manual,459999,38954,2,Petrol
Bengaluru,2017,Tata,Tata Tiago  ,Manual,535899,11086,2,Petrol
Bengaluru,2016,Hyundai,Hyundai Eon  ,Manual,338099,45891,2,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Automatic,471999,53048,3,Petrol
Bengaluru,2018,Tata,Tata Tiago  ,Manual,562999,27780,2,Petrol
Bengaluru,2020,Tata,Tata NEXON  ,Manual,922299,8102,2,Petrol
Bengaluru,2019,Hyundai,Hyundai Grand i10 ,Manual,598899,18681,2,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Automatic,623599,48138,2,Petrol
Bengaluru,2019,Maruti,Maruti Alto K10 ,Manual,379699,79432,1,Petrol
Bengaluru,2017,Maruti,Maruti Eeco  ,Manual,448499,17914,1,Petrol
Bengaluru,2014,Honda,Honda City  ,Manual,619499,57997,1,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,362899,44059,3,Petrol
Bengaluru,2016,Honda,Honda City  ,Manual,772899,40368,1,Petrol
Bengaluru,2017,Renault,Renault Duster  ,Manual,910899,71705,1,Diesel
Bengaluru,2015,Hyundai,Hyundai Elite i20 ,Manual,612199,60878,2,Petrol
Bengaluru,2015,Hyundai,Hyundai Grand i10 ,Manual,497299,40710,1,Petrol
Bengaluru,2021,Maruti,Maruti IGNIS  ,Automatic,815199,6005,1,Petrol
Bengaluru,2020,Hyundai,Hyundai NEW SANTRO ,Automatic,640399,20352,1,Petrol
Bengaluru,2019,Ford,Ford Ecosport  ,Manual,1060199,40792,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,527899,75483,1,Diesel
Bengaluru,2019,Hyundai,Hyundai Grand i10 ,Manual,622499,20246,1,Petrol
Bengaluru,2018,Maruti,Maruti Celerio  ,Manual,525499,42422,1,Petrol
Bengaluru,2016,Hyundai,Hyundai i20 Active ,Manual,669999,51929,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Eon  ,Manual,381299,18241,2,Petrol
Bengaluru,2016,Maruti,Maruti Baleno  ,Manual,625599,58172,1,Petrol
Bengaluru,2019,Hyundai,Hyundai NEW SANTRO ,Manual,586299,36398,1,Petrol
Bengaluru,2018,Tata,Tata Tiago  ,Manual,546999,61256,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Eon  ,Manual,381299,29951,1,Petrol
Bengaluru,2018,Toyota,Toyota YARIS  ,Automatic,1078067,10585,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,544499,86760,1,Petrol
Bengaluru,2017,Honda,Honda City  ,Manual,839599,40600,2,Petrol
Bengaluru,2014,Maruti,Maruti Alto K10 ,Manual,345099,66021,1,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,402699,73271,1,Petrol
Bengaluru,2017,Honda,Honda City  ,Manual,836199,71077,2,Petrol
Bengaluru,2017,Maruti,Maruti Ciaz  ,Manual,827299,31318,1,Petrol
Bengaluru,2018,Toyota,Toyota YARIS  ,Manual,823899,36498,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,511499,39493,1,Petrol
Bengaluru,2017,Maruti,Maruti Baleno  ,Automatic,674999,62360,2,Petrol
Bengaluru,2019,Maruti,Maruti Alto K10 ,Automatic,480801,14345,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Grand i10 ,Manual,596999,27858,1,Petrol
Bengaluru,2019,Ford,Ford FREESTYLE  ,Manual,711099,29402,1,Petrol
Bengaluru,2019,Ford,Ford FREESTYLE  ,Manual,719299,33425,1,Petrol
Bengaluru,2018,Maruti,Maruti Wagon R 1.0,Automatic,496999,39746,2,Petrol
Bengaluru,2020,Maruti,Maruti Alto  ,Manual,407499,31304,1,Petrol
Bengaluru,2018,Maruti,Maruti Alto K10 ,Automatic,473599,21562,1,Petrol
Bengaluru,2012,Maruti,Maruti Swift  ,Manual,434599,56391,2,Petrol
Bengaluru,2019,Hyundai,Hyundai Elite i20 ,Automatic,950599,4834,1,Petrol
Bengaluru,2014,Maruti,Maruti Swift  ,Manual,493499,51781,1,Petrol
Bengaluru,2020,Maruti,Maruti Vitara Brezza ,Manual,1065599,14065,1,Petrol
Bengaluru,2018,Hyundai,Hyundai Elite i20 ,Manual,772099,14165,1,Petrol
Bengaluru,2019,Renault,Renault Kwid  ,Manual,427499,8947,1,Petrol
Bengaluru,2016,Maruti,Maruti Swift  ,Manual,614799,9755,1,Petrol
Bengaluru,2012,Maruti,Maruti Alto K10 ,Manual,275999,55334,2,Petrol
Bengaluru,2017,Maruti,Maruti Dzire  ,Automatic,748499,60090,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Creta  ,Manual,1134199,57767,2,Diesel
Bengaluru,2010,Maruti,Maruti Wagon R 1.0,Manual,322899,27423,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Elite i20 ,Manual,599799,49527,2,Petrol
Bengaluru,2019,Hyundai,Hyundai GRAND I10 NIOS,Manual,680999,12731,1,Petrol
Bengaluru,2016,Renault,Renault Kwid  ,Manual,348799,41599,1,Petrol
Bengaluru,2018,Maruti,Maruti Eeco  ,Manual,413799,31842,1,Petrol
Bengaluru,2012,Maruti,Maruti Alto K10 ,Manual,299399,49885,1,Petrol
Bengaluru,2017,Renault,Renault Kwid  ,Automatic,454799,44911,1,Petrol
Bengaluru,2016,Maruti,Maruti Alto K10 ,Manual,352199,37215,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Xcent  ,Manual,592199,44796,2,Petrol
Bengaluru,2018,Maruti,Maruti Ertiga  ,Manual,1101499,33670,1,Diesel
Bengaluru,2012,Hyundai,Hyundai i10  ,Manual,395099,17573,1,Petrol
Bengaluru,2020,KIA,KIA SELTOS  ,Automatic,1920399,38331,1,Diesel
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,333699,25297,1,Petrol
Bengaluru,2011,Hyundai,Hyundai Verna  ,Manual,502999,85488,2,Petrol
Bengaluru,2014,Maruti,Maruti Swift  ,Manual,591599,31258,1,Petrol
Bengaluru,2021,Renault,Renault Duster  ,Manual,1187899,4031,1,Petrol
Bengaluru,2016,Maruti,Maruti Ciaz  ,Manual,696699,74477,1,Petrol
Bengaluru,2020,Honda,Honda City  ,Manual,1182999,14594,1,Petrol
Bengaluru,2014,Maruti,Maruti Alto 800 ,Manual,283255,51952,2,Petrol
Bengaluru,2015,Hyundai,Hyundai Elite i20 ,Manual,635499,42231,2,Petrol
Bengaluru,2018,Hyundai,Hyundai Elite i20 ,Manual,591599,43882,1,Petrol
Bengaluru,2018,Renault,Renault Duster  ,Automatic,976599,21486,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Creta  ,Manual,1022699,33896,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Elite i20 ,Manual,763499,54063,2,Diesel
Bengaluru,2013,Ford,Ford Figo  ,Manual,376099,41263,1,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Manual,661799,48329,1,Petrol
Bengaluru,2015,Hyundai,Hyundai Elite i20 ,Manual,717059,56911,1,Diesel
Bengaluru,2020,MG,MG HECTOR  ,Manual,1600099,21740,1,Petrol
Bengaluru,2015,Hyundai,Hyundai Xcent  ,Manual,502699,42107,1,Petrol
Bengaluru,2015,Honda,Honda Brio  ,Manual,447899,70558,1,Petrol
Bengaluru,2015,Honda,Honda Jazz  ,Manual,540099,33862,1,Petrol
Bengaluru,2013,Honda,Honda City  ,Manual,541399,60599,1,Petrol
Bengaluru,2019,Maruti,Maruti Baleno  ,Manual,725699,24900,1,Petrol
Bengaluru,2019,Hyundai,Hyundai NEW SANTRO ,Manual,573599,30663,1,Petrol
Bengaluru,2020,Maruti,Maruti XL6  ,Automatic,1224599,55422,1,Petrol
Bengaluru,2021,Datsun,Datsun Redi Go ,Manual,491499,1660,1,Petrol
Bengaluru,2019,Hyundai,Hyundai Grand i10 ,Manual,588399,14858,3,Petrol
Bengaluru,2016,Maruti,Maruti Celerio  ,Manual,484199,24938,1,Petrol
Bengaluru,2015,Hyundai,Hyundai i10  ,Manual,387099,60141,1,Petrol
Bengaluru,2016,Maruti,Maruti Eeco  ,Manual,387099,26085,3,Petrol
